,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
234,0,6,1,3,5,3,4,7,3,0,0,0,3,1,0,3,6,3,5,0,4,0,4,7,2,2,6,14,55,2,11,10,3,38,0,0,6,1,0,5,13,0,7,15,4,0,0,5,6,14,21,0,0,3,0,8,30,15,15,6,0,8,14,0,3,3,6,1,0,0,4,0,5,1,1,2,0,3,0,0,10,1,1,0,2,3,2,0,1,0,0,0,7,6,0,10,8,0,2,0,42,12,0,0,13,2,9,6,0,17,2,4,10,10,9,1,1,7,6,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,12,0,0,1,0,2,6,3,1,7,2,28,13,6,2,0,0,4,0,0,0,16,0,2,0,0,1,1,10,1,27,0,0,5,0,0,0,2,5,0,2,0,0,17,2,10,8,1,3
235,0,8,1,10,8,5,3,5,5,0,0,1,2,9,1,2,4,1,8,0,6,14,0,11,0,0,7,18,10,1,5,8,8,14,1,0,5,2,3,6,33,0,6,18,1,0,1,12,4,16,21,0,0,5,0,7,36,17,11,1,2,3,10,0,3,8,8,4,0,0,6,0,4,1,0,4,0,8,0,4,16,1,1,0,8,9,0,0,0,4,4,0,11,3,0,12,9,0,1,1,28,7,0,0,12,0,5,11,0,36,3,7,6,6,10,9,5,11,9,0,1,16,0,3,1,0,1,7,1,0,0,2,0,6,0,2,4,1,11,2,0,7,0,0,0,0,8,6,14,4,2,2,37,14,1,0,0,1,3,0,2,0,12,0,2,0,0,7,1,13,8,32,0,0,4,0,0,0,6,4,0,7,0,5,20,6,29,6,5,3
236,0,2,2,1,6,5,1,5,3,0,0,1,2,5,0,1,5,2,7,6,9,12,0,2,0,3,1,7,7,2,10,20,2,9,0,2,5,1,4,2,6,0,8,27,0,0,0,5,7,21,23,0,0,4,2,10,31,14,9,0,0,4,6,0,3,1,5,0,0,1,5,0,2,0,1,3,0,2,0,0,0,0,1,0,1,1,3,0,3,0,4,0,5,6,14,25,5,15,0,6,17,5,0,6,10,0,6,12,0,11,1,7,12,10,6,1,5,11,4,1,3,6,0,4,2,4,0,3,0,0,0,0,0,0,1,18,0,0,0,0,0,10,0,0,0,0,6,4,0,0,3,3,31,13,2,0,0,1,2,0,0,0,20,2,2,0,1,5,1,8,0,23,0,1,0,0,3,0,3,9,0,1,2,0,21,4,15,5,5,10
237,1,3,3,9,6,3,2,7,2,0,0,1,5,4,0,5,1,0,5,1,4,6,1,3,0,1,2,5,2,0,14,20,4,4,0,6,2,0,4,8,0,0,5,30,1,0,2,3,3,6,16,0,0,2,0,3,32,4,6,0,0,7,7,2,0,6,2,0,0,0,8,0,0,0,0,1,1,4,0,0,0,2,2,0,0,1,0,0,0,0,0,0,6,2,10,12,3,3,1,1,11,1,0,0,8,0,5,0,0,5,1,1,9,11,2,0,4,4,5,1,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,15,0,0,1,0,5,12,0,3,8,4,24,14,2,0,0,3,0,0,0,0,19,0,1,2,0,5,0,16,1,30,0,0,0,0,6,1,2,4,1,4,1,0,18,0,3,8,7,10
238,3,2,1,6,5,5,0,2,3,0,0,3,2,6,0,1,1,4,1,1,6,8,0,3,1,3,0,4,20,0,13,12,4,4,0,0,10,0,7,5,13,0,7,28,0,1,0,4,2,18,22,0,0,5,0,2,26,8,4,0,3,7,11,3,2,1,4,0,0,0,3,0,1,1,0,2,0,2,0,0,1,3,0,0,1,1,0,0,3,0,1,0,4,1,14,20,3,6,0,10,17,3,1,4,14,0,1,2,0,18,3,2,13,3,0,11,9,12,9,0,3,9,0,2,0,2,0,2,2,0,0,0,0,0,0,5,1,0,0,2,0,9,1,0,0,0,10,11,0,3,10,1,26,10,3,0,0,0,1,0,2,4,24,0,7,2,0,0,2,9,1,29,0,0,3,0,3,1,5,4,0,3,6,3,19,9,11,7,7,10
239,1,4,2,5,5,3,1,3,1,0,0,2,3,1,0,1,3,9,7,0,13,5,0,6,1,0,7,9,41,5,13,15,13,42,5,0,5,0,2,13,6,4,5,14,6,0,0,4,5,22,20,0,0,2,0,12,36,4,12,0,2,6,11,1,6,6,3,3,0,0,5,0,6,1,0,1,0,1,0,0,5,4,1,0,0,2,3,0,1,0,1,0,3,4,2,6,4,0,0,2,38,3,0,0,4,0,4,1,1,7,5,5,4,10,5,0,5,9,6,2,2,10,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,15,0,0,0,0,7,2,0,1,2,11,24,13,4,0,0,0,1,0,0,1,17,0,4,1,0,3,0,8,1,24,0,0,5,0,5,1,4,8,0,3,1,1,18,5,8,11,4,15
240,0,6,0,4,5,1,2,4,5,0,0,0,1,3,0,1,2,6,10,2,6,19,2,14,0,0,7,19,42,10,7,17,4,46,9,0,6,2,4,1,9,0,6,28,6,0,0,9,7,14,23,0,0,9,0,5,39,9,7,0,0,4,13,0,4,3,8,4,0,0,5,0,3,0,0,6,3,1,0,0,9,6,4,0,5,1,6,0,0,0,1,0,9,10,0,8,3,0,0,0,66,8,0,1,2,1,8,8,0,15,3,12,4,7,10,0,4,14,7,0,1,13,0,1,1,2,0,0,1,0,0,1,0,0,0,2,3,0,2,1,0,10,0,0,2,0,10,1,0,2,4,6,26,13,7,0,0,0,4,0,0,0,14,0,7,1,0,4,1,15,3,25,0,0,2,0,2,1,4,5,0,5,1,2,20,7,12,9,8,9
241,0,4,1,5,1,6,1,3,7,0,0,1,6,4,0,0,2,12,6,0,10,11,0,5,0,0,6,12,53,2,3,17,2,37,7,0,8,0,2,3,4,1,6,19,2,1,1,3,3,9,18,3,0,5,0,8,28,5,10,1,0,6,8,0,2,4,4,3,0,0,8,0,0,0,0,2,1,5,0,0,1,3,1,0,1,2,5,0,0,0,2,0,9,12,0,7,3,0,2,0,35,6,0,1,4,3,10,1,0,13,2,6,11,7,6,3,1,4,7,0,0,7,0,2,2,2,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,15,0,0,0,0,9,4,0,1,3,8,27,12,2,0,0,0,2,0,1,0,15,0,3,0,0,5,0,12,3,21,0,0,1,0,2,0,1,2,1,4,1,1,16,0,9,16,3,13
242,0,3,5,5,5,4,1,8,5,0,0,3,3,1,0,2,6,5,4,7,4,16,0,5,2,1,0,9,17,2,13,10,5,29,1,0,8,0,7,10,86,0,6,35,0,0,3,8,3,7,24,0,0,7,0,7,32,7,6,0,1,6,3,5,2,5,6,0,0,0,2,1,0,2,0,4,1,3,0,4,3,0,1,0,9,4,0,0,5,1,5,0,8,6,18,11,5,0,0,9,4,7,0,4,10,1,6,8,2,41,5,12,8,1,2,12,6,13,3,0,0,4,0,3,1,1,0,1,3,0,0,1,0,2,0,6,3,2,0,3,0,11,0,0,2,0,18,10,0,3,9,5,27,13,1,0,0,2,4,0,3,1,24,0,14,0,1,1,0,13,1,21,0,0,1,0,10,0,9,7,0,4,4,3,18,10,10,11,4,7
243,1,2,0,7,7,9,3,6,5,0,0,0,5,5,0,1,1,2,11,0,3,3,1,4,0,0,7,18,20,3,7,12,1,17,4,0,2,3,1,8,19,0,4,17,8,1,2,10,6,12,29,1,2,4,0,11,41,12,10,3,5,2,14,0,2,5,3,0,0,0,4,1,3,4,0,1,0,2,0,3,12,1,0,0,5,5,0,0,0,1,4,0,13,6,0,10,9,0,1,0,38,13,0,0,11,1,2,8,1,44,3,13,5,10,11,15,1,12,10,0,2,4,0,7,2,2,0,3,1,0,0,4,0,0,0,2,2,1,1,3,0,11,0,0,0,0,10,1,10,3,2,10,29,8,3,0,0,0,2,0,4,0,15,1,3,0,0,1,0,13,2,29,0,1,5,0,0,0,2,3,2,6,0,4,19,9,18,6,5,4
244,0,2,1,5,7,6,4,6,2,0,0,1,2,6,0,1,6,7,6,0,5,4,3,5,2,2,5,19,32,5,8,18,2,26,1,0,2,0,1,6,11,1,3,15,2,0,0,4,6,25,21,0,2,4,0,18,41,11,4,0,3,1,18,2,6,0,2,0,0,0,3,0,1,0,0,2,0,3,0,1,12,0,2,0,3,4,1,0,1,0,1,0,5,2,0,10,7,0,1,0,48,11,1,0,7,2,5,6,1,18,1,9,7,6,9,1,3,10,2,0,0,11,0,1,0,1,0,0,2,0,0,0,0,2,0,0,3,0,5,2,0,16,0,0,1,0,3,1,1,3,5,4,23,10,3,0,0,0,4,0,0,0,18,0,3,1,0,1,0,9,1,39,2,0,0,0,0,0,1,7,0,4,0,5,22,7,9,6,5,3
245,0,0,2,7,5,0,0,7,1,0,0,1,6,1,0,0,3,2,1,1,7,1,0,3,0,0,1,7,9,0,9,21,3,10,1,1,5,0,8,7,3,0,4,23,0,0,0,1,3,15,26,0,0,1,0,6,36,7,11,0,0,5,4,5,4,4,5,0,0,0,5,0,3,1,0,1,0,2,0,0,1,0,1,0,0,3,0,0,1,0,3,0,2,4,4,11,0,2,0,0,8,0,0,1,8,0,2,0,0,5,3,0,8,5,0,4,1,8,5,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,6,2,0,0,1,0,16,1,0,1,0,11,5,0,1,7,4,22,16,1,0,0,3,4,0,0,2,22,0,5,0,0,0,1,13,1,27,0,0,0,0,0,2,2,8,0,2,1,3,17,6,6,12,4,15
246,1,3,0,2,7,1,2,3,0,0,0,1,1,1,0,0,2,6,6,0,10,0,1,2,2,1,0,7,10,1,11,13,3,12,2,0,7,0,6,9,0,2,6,18,0,0,0,4,7,14,17,0,3,3,0,8,26,3,4,0,2,6,8,12,7,5,6,0,0,0,5,0,3,5,0,2,0,3,0,0,0,1,2,0,0,0,1,0,2,0,0,0,5,3,8,9,5,4,0,0,14,2,1,3,8,1,3,1,0,8,0,5,12,4,0,4,5,6,11,3,0,4,0,3,0,3,5,0,0,0,1,1,0,0,0,5,1,0,0,2,0,14,0,0,0,0,10,1,0,3,4,10,26,9,2,0,0,2,5,0,0,0,26,0,5,0,0,8,0,7,1,36,0,0,2,0,4,1,2,5,4,7,6,3,24,6,12,4,4,5
247,0,2,1,5,8,3,0,4,4,1,0,0,1,2,1,2,2,0,5,2,11,7,0,6,0,0,0,4,7,0,8,8,6,10,2,0,3,0,4,5,66,0,4,24,0,0,0,10,4,15,19,0,0,4,1,11,31,2,18,0,3,3,13,1,0,4,4,0,0,0,3,0,1,0,0,3,0,0,0,6,2,1,0,0,1,0,0,0,8,1,1,0,9,1,16,14,4,0,0,8,4,7,0,0,16,0,8,7,0,41,1,7,13,9,0,7,6,8,6,1,0,5,0,2,0,0,0,0,3,2,0,0,0,2,0,13,4,0,0,1,0,16,0,0,1,0,12,2,0,1,9,4,26,14,4,0,0,1,6,0,1,4,29,0,4,0,1,0,0,12,2,28,0,0,3,0,10,1,0,7,0,3,1,0,21,7,12,7,8,4
248,1,4,1,7,11,1,2,3,7,0,0,5,4,5,0,0,4,14,10,0,11,8,2,14,4,0,9,21,47,13,13,31,5,26,9,0,7,3,4,8,13,0,7,17,18,0,1,15,4,17,24,0,0,7,0,5,25,7,7,1,6,6,21,0,10,7,5,6,0,0,3,0,1,0,0,8,0,3,0,2,10,6,3,0,4,4,5,0,1,1,8,0,10,5,0,7,11,0,0,0,52,9,0,0,14,2,12,5,0,14,2,11,9,6,20,3,2,6,9,0,1,10,0,0,2,4,0,1,1,0,0,3,1,2,0,10,1,1,9,2,0,14,0,0,2,0,10,12,1,0,9,5,27,8,3,0,0,3,6,0,0,0,18,0,7,0,0,6,1,11,1,25,0,0,2,0,2,2,2,3,2,5,4,6,12,11,14,2,3,5
249,0,2,1,4,12,7,1,7,8,0,0,1,6,8,0,5,2,2,8,0,6,15,1,19,0,2,6,22,5,0,8,16,8,21,5,0,6,0,1,6,25,0,5,13,6,1,0,7,5,11,31,0,2,4,0,9,27,9,20,1,4,8,19,0,4,10,7,4,0,0,5,0,2,2,1,5,0,3,0,1,21,1,4,0,7,6,2,0,1,2,3,0,17,5,0,11,15,0,3,0,40,19,0,1,7,0,7,10,0,41,2,15,15,5,8,4,0,10,7,1,2,9,0,5,0,2,0,2,2,0,0,2,0,3,1,4,3,1,6,2,0,9,0,0,3,0,4,3,11,2,2,9,30,12,2,0,0,0,6,0,1,0,21,1,7,0,0,9,1,21,3,35,0,1,0,0,0,0,1,8,1,7,0,3,16,10,15,7,4,7
250,0,1,3,6,10,1,2,4,3,0,0,1,2,3,0,1,0,0,3,0,2,8,3,1,0,1,4,17,47,0,8,16,6,47,3,0,5,0,7,6,8,0,6,12,2,0,0,4,10,10,16,0,0,2,0,11,32,3,6,1,2,3,13,1,2,1,0,0,0,0,3,0,3,5,0,1,3,3,0,2,3,4,1,0,1,0,2,0,0,0,0,0,9,2,0,2,4,0,0,0,40,1,0,1,2,1,6,6,1,2,0,0,4,7,3,0,6,4,5,0,0,9,0,2,1,2,0,1,0,0,0,0,0,0,0,1,2,0,0,3,0,19,0,0,0,0,14,0,0,0,0,4,25,8,3,0,0,0,6,0,0,1,23,0,1,0,0,2,3,9,2,27,0,0,0,0,3,0,0,3,0,4,1,1,29,2,6,13,5,4
251,0,3,2,1,7,1,2,6,6,0,0,1,3,2,0,2,1,4,3,2,3,12,0,4,2,0,0,8,9,0,21,17,8,8,0,0,6,1,3,0,32,0,4,29,0,4,0,6,13,5,26,0,1,6,0,8,27,9,11,0,4,1,5,0,1,5,12,0,0,0,9,0,1,2,0,4,0,1,0,0,1,0,1,0,1,2,0,0,5,0,4,0,13,5,17,18,4,5,0,2,21,3,0,6,8,0,6,2,0,14,0,6,7,6,0,5,10,15,5,7,0,1,0,2,6,1,1,1,3,0,0,0,0,0,0,8,5,0,0,1,0,14,0,0,2,0,11,8,0,3,8,5,29,13,1,0,0,2,3,0,0,0,17,0,3,0,0,2,1,8,1,27,0,0,1,0,3,0,1,10,1,5,0,1,22,5,1,7,5,3
252,1,1,3,7,3,1,1,7,4,0,0,2,4,1,0,3,4,3,8,3,5,3,1,7,2,5,0,5,4,0,16,13,4,1,2,0,6,3,4,2,38,0,5,37,0,0,0,8,5,9,17,0,0,0,0,8,38,4,6,0,1,1,4,0,4,1,4,0,0,0,1,0,0,2,0,2,0,3,0,3,1,0,0,0,1,1,0,0,1,0,0,0,4,2,19,14,1,1,0,10,5,1,0,1,14,0,4,4,0,15,4,1,12,6,2,1,8,6,15,0,0,10,0,3,3,3,0,0,0,0,0,1,0,0,0,4,2,0,0,1,0,12,0,0,0,0,8,12,0,0,6,2,26,4,0,0,0,1,3,0,0,0,10,0,4,0,0,0,2,10,1,32,0,0,0,0,8,0,3,20,0,5,1,3,19,7,7,9,6,4
253,0,3,0,9,7,4,4,8,4,0,0,0,1,7,0,5,10,7,8,0,1,5,2,13,1,1,6,11,29,3,9,14,7,13,2,0,4,2,0,4,9,0,13,11,6,0,1,6,6,8,29,0,4,5,0,15,33,13,13,0,1,5,12,0,7,12,5,0,0,0,9,0,1,0,0,7,0,5,0,2,12,0,5,0,1,3,1,0,0,0,4,0,13,4,0,15,9,0,4,0,39,10,0,0,7,2,9,8,1,16,3,5,6,8,5,1,0,8,8,0,2,12,0,1,3,1,0,1,1,0,0,1,0,0,0,9,4,0,2,1,0,19,0,0,1,0,8,7,2,3,8,7,26,10,1,2,0,1,0,0,3,0,23,3,0,0,0,5,0,4,4,40,0,2,2,0,0,0,2,1,0,5,0,0,19,4,7,2,7,9
254,1,3,0,4,9,0,1,7,5,0,0,2,2,5,0,0,0,11,1,0,8,9,0,3,0,1,1,4,22,2,11,14,5,13,2,2,8,1,11,2,2,1,6,23,2,3,0,2,6,15,25,0,0,2,0,11,23,4,10,0,3,3,10,0,1,5,6,2,0,1,12,0,0,2,0,2,1,4,0,1,1,5,6,0,2,0,3,0,0,0,2,0,3,9,6,18,9,0,0,1,15,2,0,5,9,1,3,3,0,11,6,9,6,7,0,6,1,14,5,4,4,6,0,4,0,2,1,1,2,0,0,2,0,0,0,2,0,0,0,1,0,5,0,0,0,0,14,9,1,0,8,7,24,10,1,0,0,1,6,0,4,1,31,0,4,0,1,7,0,11,8,38,0,0,2,0,11,0,6,8,1,1,2,3,25,1,9,6,1,10
255,0,7,1,9,2,2,1,4,2,0,0,1,1,4,0,0,1,1,5,2,20,11,0,0,1,10,0,6,5,0,15,20,6,3,0,3,4,3,5,6,7,0,6,24,0,1,0,2,1,11,19,0,0,3,0,10,32,6,11,0,2,5,6,0,0,4,8,0,0,0,5,0,1,2,0,7,0,3,0,0,2,0,1,0,1,2,0,0,4,0,3,0,7,2,12,16,2,2,0,3,18,4,0,2,12,0,6,6,1,9,3,3,11,8,7,1,3,12,8,14,0,12,0,5,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,3,0,15,0,0,1,0,10,7,0,3,1,10,28,5,3,0,0,2,0,0,1,0,25,0,2,0,0,11,2,7,3,34,0,0,5,0,4,3,5,1,0,9,6,1,27,11,13,5,3,11
256,0,2,1,5,9,1,2,9,4,0,0,3,2,2,1,2,0,0,8,1,1,10,0,12,0,0,5,14,12,0,13,17,5,28,0,0,10,0,3,3,29,0,2,15,1,0,0,10,5,15,28,0,0,2,0,13,24,9,13,4,2,8,12,0,1,9,6,3,0,0,4,0,2,2,1,7,0,5,0,0,9,1,2,0,8,6,0,0,0,1,2,0,8,0,0,3,9,0,0,0,38,18,0,1,12,4,7,8,1,50,2,13,8,0,4,4,2,10,6,0,1,7,0,7,1,2,0,7,5,0,0,0,0,7,0,1,1,3,11,2,0,10,0,0,0,0,7,20,8,5,2,7,32,16,3,1,0,0,5,0,3,0,12,0,5,0,1,3,0,18,3,27,0,1,0,0,0,1,0,3,0,4,0,0,19,6,15,11,12,1
257,0,2,1,8,5,5,1,4,0,0,0,1,5,3,0,5,3,3,7,0,4,3,1,3,0,0,3,6,28,5,8,11,2,13,0,0,7,0,0,6,3,0,12,12,0,0,1,3,2,13,30,0,2,12,0,12,30,7,10,2,2,6,15,0,0,13,3,2,0,0,9,0,1,1,0,5,0,0,0,0,9,0,1,0,1,2,2,0,0,2,3,0,9,2,0,8,0,0,2,0,50,9,1,1,8,2,9,2,0,10,4,3,10,6,9,4,1,12,4,0,2,9,0,1,0,0,0,1,0,0,0,2,0,0,0,1,4,0,0,4,0,12,0,0,2,0,9,9,5,2,1,10,23,9,2,0,0,2,3,0,0,0,20,0,4,0,0,0,1,8,1,35,0,0,0,0,0,0,1,6,0,2,0,3,14,2,5,6,9,9
258,0,6,0,3,9,1,1,6,4,0,0,1,7,6,0,0,0,11,4,0,3,4,2,2,0,1,5,9,54,3,15,15,7,37,5,1,8,0,3,4,3,1,1,20,2,0,2,5,6,22,21,0,0,5,0,8,38,13,8,1,4,3,11,1,5,9,11,0,0,0,9,0,1,1,1,4,1,1,0,1,6,2,0,0,2,1,6,0,1,0,4,0,6,10,0,2,1,0,0,0,33,3,0,0,10,1,7,3,0,5,5,10,4,5,12,1,5,8,13,0,0,11,0,1,1,1,0,0,2,0,0,0,0,4,0,3,1,0,0,0,0,13,0,0,4,0,5,10,0,7,4,12,29,8,4,1,0,0,1,0,2,2,13,0,6,0,1,1,1,16,7,31,0,0,0,0,4,2,3,10,2,1,2,2,16,3,11,4,8,10
259,1,4,1,8,5,4,1,2,3,1,0,1,3,5,0,3,5,0,4,4,8,3,0,2,0,0,0,7,6,0,17,16,7,8,0,4,4,1,7,3,6,0,5,24,0,0,0,5,5,18,19,0,0,5,1,10,31,13,6,0,4,9,4,0,0,2,1,0,0,0,6,0,1,3,0,4,0,4,0,0,1,0,2,0,4,0,1,0,0,0,4,1,8,7,15,20,2,2,0,0,9,3,0,1,10,0,6,7,1,9,1,7,8,10,0,2,3,7,8,0,0,5,0,2,0,2,1,2,1,0,0,0,0,0,0,20,1,0,0,3,0,11,0,0,1,0,6,0,0,2,0,12,25,12,4,0,0,2,3,0,1,2,17,0,5,2,0,2,0,7,2,36,0,0,0,0,5,0,3,12,0,8,1,1,23,5,8,8,2,10
260,0,5,1,6,7,7,0,5,2,1,0,0,1,4,1,5,7,2,7,0,4,6,0,17,1,2,9,24,9,1,5,14,6,16,0,0,4,0,0,6,39,1,4,10,0,0,0,18,2,12,19,0,0,4,0,12,25,17,10,7,1,5,17,0,7,7,3,4,0,0,4,0,0,1,0,2,0,5,0,1,15,0,2,0,12,11,1,0,0,1,2,0,9,4,0,5,13,0,1,0,46,10,0,0,9,2,9,5,0,52,2,10,12,3,8,2,0,10,6,0,3,11,0,3,3,2,0,6,2,0,0,6,0,1,0,2,2,0,4,3,0,11,0,0,0,0,4,6,8,7,0,8,29,14,2,0,0,0,2,0,2,0,16,0,9,0,0,3,0,13,5,35,0,0,0,0,0,0,1,7,1,4,0,3,16,3,12,10,3,6
261,1,8,0,4,7,6,2,5,4,1,0,3,2,6,0,2,4,5,8,0,6,7,2,5,2,1,8,19,46,6,8,15,3,14,4,0,5,2,1,5,12,0,4,13,4,1,1,6,1,18,22,0,1,3,0,6,34,9,12,0,2,5,18,0,4,1,3,7,0,0,5,0,4,2,0,7,0,3,0,2,10,0,3,0,8,8,3,0,2,0,2,0,9,5,0,11,2,0,2,2,48,13,2,0,7,1,3,6,0,20,2,11,10,9,10,3,6,12,9,1,0,21,0,2,0,3,0,1,2,0,0,9,0,0,0,6,0,2,4,5,0,10,0,0,1,0,8,5,1,3,3,2,29,9,2,0,0,4,0,0,1,0,7,0,0,0,1,4,3,11,2,25,1,0,0,0,0,0,2,5,1,2,0,0,16,3,13,4,2,13
262,0,3,2,5,7,4,1,3,2,0,0,2,3,6,0,1,3,15,8,0,10,2,0,9,0,0,2,11,37,2,6,10,7,35,4,0,4,0,3,9,6,5,10,17,11,0,0,6,7,15,22,0,3,11,0,10,42,4,5,6,2,2,20,0,2,7,6,1,0,0,7,0,2,1,0,6,2,2,0,1,3,9,3,0,3,2,2,0,0,0,2,0,7,12,0,11,6,0,0,8,24,4,6,1,11,2,17,12,0,13,1,7,12,8,17,2,1,6,4,0,4,12,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,11,0,0,1,0,8,2,0,2,11,8,30,5,1,0,0,0,2,0,2,0,20,1,5,0,2,5,0,9,3,28,0,0,3,0,1,0,2,8,0,6,0,6,19,9,12,8,4,7
263,0,1,2,2,18,3,1,7,2,0,0,6,2,4,0,1,11,4,8,10,6,24,0,12,1,8,0,1,7,0,6,15,9,9,1,0,7,0,9,9,76,0,5,43,0,0,2,13,2,9,22,0,0,3,2,9,30,7,21,1,3,3,7,0,0,5,6,1,1,0,2,0,1,0,0,4,0,3,0,7,6,0,3,0,4,3,0,1,6,0,11,0,15,10,19,14,14,0,0,16,2,4,0,0,12,1,6,8,3,49,4,14,9,6,1,15,2,8,5,1,0,8,0,4,1,0,0,2,2,1,0,1,0,1,0,26,4,0,1,1,0,15,0,0,5,0,11,12,0,3,5,4,24,15,2,0,0,1,5,0,0,4,14,0,10,0,1,3,2,17,7,29,0,2,0,0,13,2,10,5,0,4,9,1,24,9,16,4,3,2
264,1,4,2,4,4,0,0,1,1,0,0,1,2,3,0,0,11,2,6,5,17,13,0,3,0,2,0,6,1,0,13,23,6,5,0,0,6,0,13,11,39,0,9,29,1,1,2,4,10,1,14,0,0,3,1,2,29,4,9,0,4,1,9,0,2,3,8,1,0,0,6,2,1,0,0,2,0,3,0,0,3,0,2,0,1,2,0,0,6,0,4,0,15,7,31,25,5,3,0,25,16,2,0,2,15,2,6,6,0,24,1,6,5,12,0,6,5,15,8,1,0,3,0,2,0,1,0,3,1,0,0,0,0,0,0,17,5,0,0,0,0,5,0,0,0,0,16,16,0,3,0,8,33,16,3,0,0,4,3,0,0,0,15,1,7,0,1,0,1,10,5,18,0,0,5,0,2,1,10,3,0,5,2,4,31,14,17,7,15,5
265,1,4,2,4,5,4,1,2,3,0,0,1,3,2,0,1,3,8,2,0,13,2,0,3,0,1,0,9,12,1,15,15,9,9,1,0,5,1,8,9,4,1,9,23,1,0,1,4,2,5,17,0,0,3,1,15,21,2,5,0,0,3,6,0,0,4,3,0,0,0,5,0,0,5,1,5,0,4,0,3,1,1,3,0,0,0,1,0,4,0,0,1,11,6,6,11,2,2,0,2,13,1,0,1,9,2,3,1,0,6,3,4,7,11,5,2,4,6,7,7,2,5,0,2,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,2,0,21,0,0,0,0,5,3,0,6,2,2,21,16,4,0,0,0,3,0,1,2,24,0,0,0,0,8,0,8,1,28,0,0,2,0,7,1,3,3,0,4,0,3,20,2,5,11,7,6
266,2,4,3,8,9,7,3,8,2,0,0,0,1,7,0,4,4,11,8,0,6,14,2,6,1,0,6,22,59,6,13,21,3,47,6,0,3,0,4,3,21,0,3,15,1,0,0,8,6,12,24,0,0,4,0,7,27,7,14,1,4,6,15,0,3,3,6,5,0,0,6,0,0,3,0,8,0,4,0,3,9,6,4,0,2,3,4,0,0,1,2,0,7,13,1,13,5,0,1,1,46,4,0,0,5,3,14,14,0,19,2,15,12,7,18,8,3,15,5,0,1,15,0,3,1,1,0,1,0,0,0,1,0,0,0,5,1,0,4,1,0,13,0,0,0,0,5,7,0,1,2,4,31,13,0,0,0,0,3,0,2,2,25,0,4,0,0,2,1,13,2,27,0,0,1,0,0,3,2,6,2,5,0,2,22,1,14,3,8,5
267,1,0,2,7,8,2,2,8,2,0,0,3,4,7,1,1,6,5,6,1,5,2,0,7,3,0,0,6,2,0,12,10,11,20,0,0,13,0,3,7,60,0,5,38,0,2,0,6,3,24,28,0,2,10,0,9,25,3,20,0,3,5,8,0,1,2,3,0,0,0,2,0,2,0,0,2,1,2,0,4,2,2,2,0,2,2,0,0,11,1,2,0,10,10,13,21,3,1,0,7,8,2,0,2,11,2,8,9,0,41,4,11,8,6,0,18,2,10,6,1,0,4,0,1,3,3,0,4,1,0,0,1,0,0,0,6,0,0,0,1,0,3,0,0,0,0,11,6,1,5,12,4,23,15,4,0,0,0,2,0,4,2,29,0,4,0,10,1,0,6,3,27,0,0,1,0,9,4,5,1,0,5,2,1,19,8,8,8,3,4
268,1,5,3,5,5,3,0,3,1,0,0,4,2,2,0,0,4,4,6,1,10,3,0,2,0,0,1,9,30,1,12,20,9,7,2,3,12,0,9,6,3,0,6,19,2,0,0,6,10,9,22,0,3,7,0,6,26,2,2,1,3,2,4,0,3,5,5,0,0,0,5,0,0,2,1,2,0,2,0,0,1,2,0,0,0,0,2,0,2,0,1,0,9,10,5,13,3,0,0,0,10,2,1,2,8,0,7,3,0,5,3,9,9,10,0,4,6,5,14,4,3,10,0,1,1,2,0,0,1,0,0,1,0,0,0,8,1,0,0,1,0,13,0,0,1,0,11,2,0,7,9,7,23,9,2,1,0,0,3,0,0,0,16,0,3,0,0,3,1,6,3,25,0,0,0,0,3,0,4,2,0,5,0,1,24,3,7,7,4,9
